shot_id,timestamp,x,y,z,vx,vy,vz
489,0.4,4.536139968116538,3.2850433190355486,3.583929915178057,3.9983067545530786,1.6596252309329245,-5.092524512709929
489,0.45,4.736055305844193,3.3557620805821946,3.3293036895425607,3.9983067545530786,1.1691252309329245,-5.092524512709929
489,0.5,4.935970643571847,3.4019558421288405,3.074677463907064,3.9983067545530786,0.6786252309329246,-5.092524512709929
489,0.55,5.1358859812995,3.4236246036754876,2.8200512382715677,3.9983067545530786,0.18812523093292377,-5.092524512709929
489,0.6,5.335801319027154,3.4207683652221337,2.5654250126360716,3.9983067545530786,-0.3023747690670753,-5.092524512709929
489,0.65,5.535716656754808,3.3933871267687796,2.3107987870005746,3.9983067545530786,-0.7928747690670761,-5.092524512709929
489,0.7,5.735631994482462,3.341480888315426,2.0561725613650785,3.9983067545530786,-1.2833747690670751,-5.092524512709929
489,0.75,5.935547332210116,3.2650496498620725,1.801546335729582,3.9983067545530786,-1.773874769067075,-5.092524512709929
489,0.8,6.13546266993777,3.164093411408718,1.546920110094085,3.9983067545530786,-2.264374769067076,-5.092524512709929
489,0.85,6.335378007665424,3.038612172955365,1.292293884458589,3.9983067545530786,-2.754874769067075,-5.092524512709929
489,0.9,6.535293345393078,2.888605934502011,1.0376676588230929,3.9983067545530786,-3.245374769067076,-5.092524512709929
489,0.95,6.735208683120732,2.714074696048657,0.7830414331875968,3.9983067545530786,-3.735874769067075,-5.092524512709929
489,1.0,6.935124020848386,2.5150184575953034,0.5284152075520998,3.9983067545530786,-4.226374769067076,-5.092524512709929
489,1.05,7.13503935857604,2.29143721914195,0.27378898191660284,3.9983067545530786,-4.7168747690670765,-5.092524512709929
489,1.1,7.334954696303694,2.0433309806885953,0.019162756281106752,3.9983067545530786,-5.207374769067077,-5.092524512709929
489,1.15,7.534870034031347,1.7706997422352426,-0.23546346935438933,3.9983067545530786,-5.697874769067075,-5.092524512709929
489,1.2,7.734785371759001,1.4735435037818885,-0.4900896949898854,3.9983067545530786,-6.188374769067075,-5.092524512709929
489,1.25,7.9347007094866555,1.1518622653285338,-0.7447159206253824,3.9983067545530786,-6.678874769067076,-5.092524512709929
489,1.3,8.134616047214308,0.8056560268751802,-0.9993421462608794,3.9983067545530786,-7.169374769067077,-5.092524512709929
